data_type,approaches,distribution,repetition,train_loss,val_loss,val_tn,val_fp,val_fn,val_tp,val_acc,val_bacc,val_prec,val_rec,val_f1,val_matthews_corrcoef
R,Ciil,setting2,3,0.18608593940734863,0.19007264077663422,105,2,11,53,0.9239766081871345,0.9047167056074766,0.9636363636363636,0.828125,0.8907563025210085,0.8385957622169496
R,sst_uka,setting3,0,0.1860436499118805,0.20800745487213135,106,1,13,51,0.9181286549707602,0.8937646028037383,0.9807692307692307,0.796875,0.8793103448275862,0.8284635241811763
R,sst_umg,setting3,0,0.15837818384170532,0.27458399534225464,107,0,20,44,0.8830409356725146,0.84375,1.0,0.6875,0.8148148148148148,0.7610731130874135
R,sst_ukk,setting3,0,0.2509084939956665,0.2107037603855133,104,3,11,53,0.9181286549707602,0.900043808411215,0.9464285714285714,0.828125,0.8833333333333333,0.8250428233352322
R,sst_ukl,setting3,0,0.14178213477134705,0.19638177752494812,103,4,6,58,0.9415204678362573,0.9344334112149533,0.9354838709677419,0.90625,0.9206349206349206,0.8746332756603007
R,sst_imise,setting3,0,0.14159926772117615,0.17945529520511627,105,2,5,59,0.9590643274853801,0.9515917056074766,0.9672131147540983,0.921875,0.944,0.9124237222565978
R,sst_hsm,setting3,0,0.09416118264198303,0.19321292638778687,103,4,9,55,0.9239766081871345,0.9109959112149533,0.9322033898305084,0.859375,0.8943089430894309,0.8367859039083493
R,iil,setting3,0,0.13090436160564423,0.20482061803340912,103,4,8,56,0.9298245614035088,0.9188084112149533,0.9333333333333333,0.875,0.9032258064516129,0.8493567689373124
R,Ciil,setting3,0,0.13052920997142792,0.19178596138954163,105,2,10,54,0.9298245614035088,0.9125292056074766,0.9642857142857143,0.84375,0.9,0.8507924715904475
R,sst_uka,setting3,1,0.17692218720912933,0.20020771026611328,107,0,11,53,0.935672514619883,0.9140625,1.0,0.828125,0.905982905982906,0.8665603884205999
R,sst_umg,setting3,1,0.1497577577829361,0.256221204996109,107,0,19,45,0.8888888888888888,0.8515625,1.0,0.703125,0.8256880733944955,0.7727213044078145
R,sst_ukk,setting3,1,0.24614132940769196,0.21188943088054657,104,3,10,54,0.9239766081871345,0.907856308411215,0.9473684210526315,0.84375,0.8925619834710744,0.8373927606052125
R,sst_ukl,setting3,1,0.1498953402042389,0.19454564154148102,103,4,6,58,0.9415204678362573,0.9344334112149533,0.9354838709677419,0.90625,0.9206349206349206,0.8746332756603007
R,sst_imise,setting3,1,0.1455688327550888,0.18702322244644165,105,2,6,58,0.9532163742690059,0.9437792056074766,0.9666666666666667,0.90625,0.9354838709677419,0.8999983336124451
R,sst_hsm,setting3,1,0.09629182517528534,0.20109818875789642,102,5,9,55,0.9181286549707602,0.9063230140186915,0.9166666666666666,0.859375,0.8870967741935484,0.8240359865997461
R,iil,setting3,1,0.1283641755580902,0.19628529250621796,104,3,8,56,0.935672514619883,0.923481308411215,0.9491525423728814,0.875,0.9105691056910569,0.8622061187899139
R,Ciil,setting3,1,0.12652912735939026,0.19316703081130981,105,2,9,55,0.935672514619883,0.9203417056074766,0.9649122807017544,0.859375,0.9090909090909091,0.8630272328686374
R,sst_uka,setting3,2,0.16391237080097198,0.19152159988880157,107,0,12,52,0.9298245614035088,0.90625,1.0,0.8125,0.896551724137931,0.8547322545047403
R,sst_umg,setting3,2,0.1502610445022583,0.2705449163913727,107,0,20,44,0.8830409356725146,0.84375,1.0,0.6875,0.8148148148148148,0.7610731130874135
R,sst_ukk,setting3,2,0.2472856044769287,0.20606163144111633,104,3,7,57,0.9415204678362573,0.931293808411215,0.95,0.890625,0.9193548387096774,0.8746775512748788
R,sst_ukl,setting3,2,0.14126943051815033,0.19256937503814697,104,3,5,59,0.9532163742690059,0.946918808411215,0.9516129032258065,0.921875,0.9365079365079365,0.8997697950112102
R,sst_imise,setting3,2,0.1562395691871643,0.1889447271823883,105,2,9,55,0.935672514619883,0.9203417056074766,0.9649122807017544,0.859375,0.9090909090909091,0.8630272328686374
R,sst_hsm,setting3,2,0.10049854218959808,0.19832198321819305,102,5,9,55,0.9181286549707602,0.9063230140186915,0.9166666666666666,0.859375,0.8870967741935484,0.8240359865997461
R,iil,setting3,2,0.1321096122264862,0.20464207231998444,103,4,7,57,0.935672514619883,0.9266209112149533,0.9344262295081968,0.890625,0.912,0.8619711898375587
R,Ciil,setting3,2,0.13365767896175385,0.20252646505832672,104,3,11,53,0.9181286549707602,0.900043808411215,0.9464285714285714,0.828125,0.8833333333333333,0.8250428233352322
R,sst_uka,setting3,3,0.1755443811416626,0.20328468084335327,105,2,12,52,0.9181286549707602,0.8969042056074766,0.9629629629629629,0.8125,0.8813559322033898,0.8264332110850675
R,sst_umg,setting3,3,0.14566951990127563,0.2662138044834137,107,0,19,45,0.8888888888888888,0.8515625,1.0,0.703125,0.8256880733944955,0.7727213044078145
R,sst_ukk,setting3,3,0.2490004599094391,0.21335847675800323,105,2,11,53,0.9239766081871345,0.9047167056074766,0.9636363636363636,0.828125,0.8907563025210085,0.8385957622169496
R,sst_ukl,setting3,3,0.14649325609207153,0.19822850823402405,104,3,5,59,0.9532163742690059,0.946918808411215,0.9516129032258065,0.921875,0.9365079365079365,0.8997697950112102
R,sst_imise,setting3,3,0.1518344283103943,0.18789835274219513,103,4,10,54,0.9181286549707602,0.9031834112149533,0.9310344827586207,0.84375,0.8852459016393442,0.8242544641337912
R,sst_hsm,setting3,3,0.09358405321836472,0.198502317070961,103,4,9,55,0.9239766081871345,0.9109959112149533,0.9322033898305084,0.859375,0.8943089430894309,0.8367859039083493
R,iil,setting3,3,0.11992500722408295,0.19545529782772064,103,4,8,56,0.9298245614035088,0.9188084112149533,0.9333333333333333,0.875,0.9032258064516129,0.8493567689373124
R,Ciil,setting3,3,0.12499380111694336,0.1878695785999298,104,3,8,56,0.935672514619883,0.923481308411215,0.9491525423728814,0.875,0.9105691056910569,0.8622061187899139
